site,Date.dd.mm.yyyy.,REFR.440.,REFR.676.,REFR.869.,REFR.1020.,REFI.440.,REFI.676.,REFI.869.,REFI.1020.,SSA676.T,SSA869.T,SSA1020.T,ASYM440.T,ASYM676.T,ASYM869.T,VolCon.F,VolMedianRad.F,StdDev.F,VolCon.C,VolMedianRad.C,StdDev.C,X.sphericity,SSA440.T,ASYM1020.T,X0.05,X0.065604,X0.086077,X0.112939,X0.148184,X0.194429,X0.255105,X0.334716,X0.439173,X0.576227,X0.756052,X0.991996,X1.301571,X1.707757,X2.240702,X2.939966,X3.857452,X5.06126,X6.640745,X8.713145,X11.432287,X15,RadiativeForcing.BOA.,RadiativeForcing.TOA.,ForcingEfficiency.BOA.,ForcingEfficiency.TOA.,sky_error,AOT_1020,AOT_870,AOT_675,AOT_440,Water.cm.
Kanpur,2006/2/1,1.5265,1.5375,1.5413,1.5313,0.026237,0.025702,0.026256,0.024782,0.8536,0.8307,0.8199,0.712232,0.645647,0.599061,0.082,0.212,0.462,0.059,2.991,0.599,92.703511,0.8648,0.571983,0.000742,0.003436,0.010162,0.023362,0.052305,0.082505,0.064392,0.03678,0.017192,0.008892,0.007154,0.009961,0.016822,0.023895,0.030253,0.036824,0.039042,0.029739,0.016718,0.007854,0.002994,0.000844,-111.91141,-27.31192,-167.98793,-40.99737,1.50636,0.255715,0.341259,0.506329,0.836953,1.171548
Kanpur,2007/12/29,1.5842,1.5605,1.5542,1.5414,0.023268,0.021816,0.021572,0.020315,0.8449,0.8206,0.8114,0.665386,0.620206,0.598007,0.042,0.172,0.503,0.066,3.036,0.639,98.760063,0.8685,0.595049,0.00099,0.005642,0.015162,0.023438,0.031808,0.034529,0.02222,0.01127,0.007419,0.007063,0.00816,0.010781,0.015142,0.019674,0.02494,0.03609,0.04992,0.04377,0.021044,0.006946,0.002152,0.000743,-65.92972,-17.10474,-184.16586,-47.77979,1.471105,0.139077,0.176598,0.258911,0.478465,0.518344
Kanpur,2007/12/29,1.5319,1.5341,1.5364,1.5294,0.023631,0.021368,0.020035,0.018451,0.8409,0.823,0.8166,0.679675,0.617196,0.589912,0.047,0.167,0.483,0.066,2.989,0.645,98.706494,0.8615,0.585528,0.000894,0.005405,0.017115,0.030486,0.038849,0.035939,0.022751,0.011807,0.00679,0.006084,0.008252,0.012612,0.01618,0.019081,0.025223,0.038899,0.049029,0.038808,0.020256,0.007881,0.002607,0.000782,-76.68068,-18.08678,-214.50867,-50.59645,1.579473,0.139722,0.177633,0.260708,0.481073,0.507161
Kanpur,2007/12/29,1.5231,1.539,1.5489,1.5462,0.023779,0.020371,0.019317,0.018424,0.8483,0.831,0.8219,0.685054,0.609989,0.577609,0.041,0.161,0.415,0.062,2.909,0.724,98.963809,0.8617,0.572014,0.000966,0.004009,0.012288,0.027298,0.04101,0.036011,0.018821,0.008945,0.006033,0.006565,0.008603,0.010867,0.013457,0.017248,0.0229,0.033114,0.041656,0.036142,0.021524,0.009307,0.003086,0.000803,-76.47348,-17.58307,-232.04659,-53.35303,1.879158,0.130971,0.165786,0.241729,0.441809,0.462685
Kanpur,2007/12/29,1.5409,1.5468,1.5539,1.5506,0.023276,0.01773,0.015553,0.014562,0.8663,0.8557,0.8514,0.684985,0.613245,0.576961,0.041,0.166,0.412,0.062,3.037,0.738,98.899701,0.8692,0.566788,0.001039,0.003638,0.010435,0.023793,0.038878,0.038551,0.021618,0.009519,0.005681,0.005878,0.008298,0.011477,0.01414,0.016493,0.020719,0.029066,0.03848,0.038943,0.026533,0.011928,0.003586,0.000725,-77.93027,-17.80945,-227.03495,-51.88444,1.991033,0.130823,0.168165,0.249118,0.458718,0.487959
Kanpur,2008/1/1,1.5403,1.5476,1.5486,1.5387,0.023021,0.019261,0.018199,0.017386,0.8577,0.8371,0.8233,0.669227,0.600021,0.56991,0.057,0.161,0.476,0.07,3.119,0.639,98.922328,0.8702,0.564425,0.001277,0.007475,0.022315,0.039121,0.049243,0.04325,0.025095,0.012639,0.007401,0.006158,0.007368,0.010912,0.015894,0.020526,0.026736,0.038907,0.05147,0.044558,0.023229,0.00897,0.00327,0.001258,-72.12631,-20.41399,-168.49268,-47.68867,2.82456,0.155128,0.202029,0.30698,0.582968,0.575079
Kanpur,2008/1/3,1.5719,1.5673,1.5626,1.5523,0.016055,0.017492,0.02053,0.0209,0.8925,0.861,0.8433,0.683409,0.630002,0.592995,0.114,0.202,0.507,0.089,3.009,0.593,70.498215,0.9087,0.572403,0.002179,0.008083,0.023146,0.041779,0.067,0.106855,0.084846,0.041613,0.022142,0.01474,0.012204,0.013559,0.020211,0.034095,0.051508,0.063853,0.058346,0.039475,0.022232,0.011471,0.005618,0.002544,-110.81539,-33.38537,-116.64846,-35.1427,1.211057,0.355762,0.469053,0.705825,1.212654,1.176155
Kanpur,2008/1/3,1.5222,1.5362,1.5354,1.5287,0.023336,0.022671,0.024049,0.022091,0.8598,0.8285,0.8228,0.700139,0.629687,0.59002,0.096,0.192,0.506,0.073,2.962,0.587,71.051414,0.8748,0.570179,0.001672,0.007076,0.021779,0.044136,0.069039,0.084192,0.061794,0.032409,0.016525,0.010778,0.009475,0.011206,0.017136,0.028918,0.043253,0.052552,0.047785,0.031304,0.016712,0.008442,0.004278,0.002142,-96.52143,-24.26969,-134.23151,-33.75165,1.281027,0.269226,0.354865,0.5354,0.934781,0.920774
Kanpur,2008/1/3,1.538,1.5446,1.543,1.5351,0.023983,0.023025,0.02308,0.020187,0.8584,0.835,0.8349,0.696426,0.629944,0.590663,0.097,0.207,0.571,0.079,3.266,0.542,90.176581,0.8726,0.571787,0.001743,0.006749,0.019354,0.038688,0.063135,0.086962,0.065697,0.028912,0.014696,0.012676,0.012698,0.012305,0.017107,0.030274,0.042198,0.052539,0.059007,0.044318,0.022584,0.010737,0.004722,0.001584,-120.0681,-28.57543,-162.89526,-38.76801,1.3263,0.275967,0.363484,0.547484,0.952292,0.943627
Kanpur,2010/1/29,1.4877,1.52,1.5389,1.5382,0.017336,0.017834,0.018391,0.017754,0.8552,0.8322,0.8219,0.7024,0.622329,0.589919,0.043,0.166,0.451,0.06,2.923,0.631,37.558663,0.8827,0.586182,0.000791,0.003817,0.012269,0.027847,0.043736,0.036348,0.017989,0.00895,0.005807,0.005112,0.006072,0.009301,0.01512,0.022657,0.03066,0.037254,0.03736,0.029288,0.017838,0.008139,0.002721,0.000665,-66.37585,-15.69934,-217.16417,-51.36407,1.324524,0.129461,0.162045,0.23004,0.403464,1.123935
Kanpur,2010/1/29,1.505,1.5279,1.5391,1.5331,0.014783,0.016537,0.01741,0.016032,0.86,0.8363,0.8309,0.696558,0.628501,0.602464,0.042,0.172,0.472,0.067,2.889,0.625,65.765005,0.894,0.601527,0.000797,0.003734,0.011351,0.024647,0.0394,0.03493,0.018575,0.009646,0.006903,0.00685,0.00798,0.010054,0.014715,0.024266,0.03479,0.043044,0.04443,0.033432,0.017946,0.007402,0.002585,0.000801,-59.64883,-16.2205,-190.09726,-51.69377,1.426032,0.135058,0.167979,0.237097,0.412041,1.138837
Kanpur,2010/2/16,1.5945,1.5747,1.5694,1.5526,0.023716,0.022371,0.021148,0.02063,0.8605,0.848,0.8365,0.691719,0.643323,0.611787,0.065,0.194,0.48,0.078,2.487,0.667,39.429466,0.8714,0.602891,0.001492,0.005348,0.012967,0.025006,0.044032,0.058719,0.045812,0.024981,0.013926,0.010924,0.012845,0.018931,0.028288,0.03715,0.043439,0.045109,0.038676,0.026518,0.015564,0.008301,0.003838,0.00144,-81.64572,-20.08221,-137.9179,-33.92335,2.149084,0.23959,0.306666,0.444336,0.752401,1.863989
Kanpur,2010/2/17,1.5296,1.5133,1.506,1.492,0.027289,0.02825,0.026582,0.024627,0.8157,0.8001,0.7978,0.71116,0.668648,0.643746,0.049,0.194,0.511,0.057,2.187,0.653,59.128234,0.8427,0.637878,0.00105,0.004899,0.012644,0.021328,0.030485,0.037358,0.034341,0.022427,0.01244,0.009215,0.011137,0.018619,0.029213,0.032194,0.031461,0.030132,0.024142,0.014704,0.007932,0.004335,0.002175,0.000872,-75.29938,-12.28766,-188.83957,-30.81561,1.431297,0.17226,0.215341,0.303967,0.507708,1.260489
Kanpur,2010/2/17,1.5092,1.5187,1.5215,1.5106,0.031874,0.027954,0.024769,0.021871,0.8127,0.808,0.8159,0.713956,0.651181,0.624843,0.047,0.181,0.498,0.051,2.065,0.655,40.213872,0.8253,0.622082,0.000951,0.004392,0.012819,0.025258,0.036396,0.036701,0.025892,0.015448,0.009796,0.008338,0.010839,0.019069,0.029881,0.031244,0.026114,0.021966,0.018276,0.012671,0.006784,0.003195,0.001625,0.000998,-79.72902,-11.83301,-222.03592,-32.95353,1.871532,0.156792,0.19592,0.275032,0.462483,1.209488
Kanpur,2010/2/17,1.498,1.5323,1.5412,1.5332,0.031014,0.023791,0.018813,0.016236,0.8216,0.8348,0.8415,0.706171,0.641295,0.625029,0.053,0.164,0.519,0.069,2.114,0.614,6.737256,0.8158,0.630212,0.001256,0.007263,0.022402,0.038599,0.042021,0.033527,0.022109,0.013956,0.010107,0.009745,0.013057,0.021459,0.034103,0.044468,0.045316,0.03671,0.024746,0.014586,0.007851,0.003984,0.001942,0.000915,-93.5196,-10.84903,-240.72211,-27.9257,3.187229,0.17861,0.222516,0.304119,0.497596,1.258838
Kanpur,2010/2/17,1.4913,1.5039,1.5079,1.4983,0.030218,0.0245,0.021322,0.019445,0.826,0.8284,0.8298,0.714667,0.651004,0.625047,0.051,0.179,0.508,0.047,1.823,0.582,40.449504,0.8275,0.622345,0.001212,0.00524,0.015065,0.029178,0.039071,0.037359,0.027279,0.017118,0.010973,0.008857,0.01054,0.017646,0.030754,0.039557,0.031716,0.017731,0.008824,0.004704,0.002857,0.001939,0.001419,0.001098,-86.5645,-9.95937,-235.92226,-27.1432,3.740676,0.157067,0.200017,0.280557,0.47482,1.237421
Kanpur,2010/2/20,1.5123,1.5335,1.5459,1.5421,0.031652,0.02101,0.01941,0.016842,0.8298,0.8216,0.8273,0.704039,0.641071,0.625094,0.049,0.167,0.505,0.089,2.624,0.639,37.153634,0.8137,0.628164,0.001023,0.005509,0.017672,0.035206,0.043311,0.032248,0.019451,0.012757,0.009573,0.008822,0.011446,0.019775,0.032074,0.039183,0.044049,0.051146,0.053566,0.040397,0.020167,0.007617,0.002647,0.000938,-84.81492,-12.69602,-223.39439,-33.44011,1.456587,0.179164,0.215545,0.291742,0.491222,0.89594
Kanpur,2010/2/20,1.5076,1.5237,1.532,1.5268,0.030212,0.019814,0.019568,0.017857,0.8313,0.8149,0.8161,0.7028,0.644193,0.630913,0.047,0.167,0.512,0.089,2.644,0.641,55.918944,0.8149,0.634759,0.001031,0.005765,0.017602,0.032754,0.03943,0.030439,0.018994,0.012499,0.009193,0.008351,0.01098,0.019946,0.033181,0.038116,0.042013,0.05019,0.054285,0.041444,0.020766,0.00786,0.002701,0.000927,-72.26791,-11.98449,-202.509,-33.58291,1.499699,0.169264,0.202701,0.273792,0.462798,0.889345
Kanpur,2010/2/20,1.5866,1.5778,1.5821,1.5705,0.035601,0.024427,0.021472,0.018579,0.8286,0.8282,0.8342,0.702136,0.654093,0.633886,0.045,0.179,0.53,0.081,2.454,0.636,9.73035,0.8149,0.632717,0.001811,0.006038,0.014204,0.024135,0.030964,0.031578,0.025588,0.016076,0.009754,0.008325,0.011445,0.01995,0.031601,0.041303,0.047304,0.047555,0.039725,0.027228,0.015496,0.007311,0.002824,0.000886,-97.51233,-8.64949,-240.41642,-21.3253,1.691121,0.188707,0.230812,0.312182,0.513174,0.911083
Kanpur,2010/2/20,1.5287,1.5408,1.5461,1.5313,0.034163,0.025654,0.022593,0.019134,0.8058,0.805,0.8153,0.695917,0.637705,0.624715,0.042,0.165,0.514,0.069,2.528,0.649,37.203949,0.8095,0.633297,0.000911,0.005136,0.016322,0.030547,0.035348,0.026473,0.016167,0.010746,0.008302,0.00784,0.010162,0.017264,0.027245,0.031721,0.033792,0.038457,0.040304,0.029775,0.014353,0.005439,0.002061,0.00088,-73.73085,-10.58168,-226.36368,-32.48719,1.730983,0.147289,0.181028,0.24858,0.42536,1.139391
Kanpur,2010/2/20,1.5368,1.5448,1.5489,1.5331,0.031267,0.025115,0.022465,0.019703,0.8103,0.8065,0.8118,0.693302,0.640535,0.627341,0.041,0.166,0.522,0.071,2.577,0.648,39.93814,0.8204,0.635001,0.000998,0.005542,0.016491,0.028867,0.032661,0.025871,0.017125,0.011539,0.008413,0.007365,0.009462,0.016809,0.027462,0.03209,0.03407,0.038738,0.041245,0.031401,0.015632,0.006021,0.002209,0.000853,-62.99408,-10.71651,-193.77238,-32.96442,1.833591,0.147631,0.180947,0.24842,0.423245,1.119845
Kanpur,2010/2/20,1.5176,1.5338,1.5405,1.5336,0.038769,0.030489,0.025004,0.021546,0.7853,0.7876,0.8009,0.694326,0.636453,0.626287,0.042,0.158,0.52,0.059,2.319,0.62,13.529027,0.7889,0.633792,0.001089,0.006484,0.019898,0.032915,0.033055,0.024194,0.015373,0.009895,0.007473,0.007207,0.009065,0.01444,0.024374,0.03437,0.038219,0.034574,0.025837,0.016298,0.008871,0.004259,0.001839,0.00072,-82.09808,-5.48615,-267.64787,-17.8854,2.43489,0.13675,0.170313,0.234313,0.402436,1.15536
Kanpur,2010/2/20,1.5456,1.5533,1.5558,1.5466,0.037974,0.028552,0.022715,0.019701,0.7968,0.8067,0.8162,0.687916,0.635844,0.626354,0.039,0.159,0.537,0.059,2.313,0.622,17.896555,0.797,0.63352,0.001471,0.006885,0.018474,0.029348,0.029897,0.022514,0.014868,0.010012,0.00775,0.007413,0.00926,0.014771,0.024638,0.034409,0.038386,0.034753,0.025849,0.016264,0.008907,0.004329,0.001889,0.000743,-80.12709,-6.25927,-261.92604,-20.46082,2.498555,0.135916,0.169532,0.233324,0.40106,1.159281
Kanpur,2010/3/19,1.5106,1.5474,1.5606,1.5479,0.023644,0.022577,0.020805,0.017098,0.8288,0.8221,0.8322,0.709768,0.645359,0.627524,0.065,0.161,0.446,0.133,2.716,0.725,13.030502,0.8459,0.633672,0.001558,0.007194,0.022373,0.045636,0.058997,0.048505,0.029283,0.018007,0.0141,0.014197,0.018147,0.028003,0.040074,0.045332,0.049605,0.063477,0.082312,0.076912,0.042858,0.01557,0.004406,0.00107,-125.00033,-9.36833,-231.3773,-17.3409,0.708974,0.258876,0.316827,0.426982,0.683179,1.634899
Kanpur,2010/6/18,1.5369,1.5438,1.5581,1.5642,0.035864,0.04187,0.039895,0.040257,0.7413,0.7234,0.7087,0.688031,0.624296,0.596358,0.092,0.157,0.42,0.147,2.197,0.7,98.737317,0.8108,0.592532,0.002305,0.010188,0.030934,0.06427,0.08906,0.076546,0.040183,0.018542,0.013305,0.018072,0.032177,0.048664,0.058906,0.06462,0.072672,0.081319,0.073014,0.046711,0.022909,0.00994,0.004311,0.001968,-190.949,6.72726,-241.7522,8.5171,3.341521,0.362581,0.433006,0.598877,1.04372,3.593079
Kanpur,2010/11/20,1.5376,1.553,1.5512,1.5419,0.023749,0.025249,0.02587,0.02615,0.844,0.8168,0.7968,0.709011,0.647427,0.614119,0.084,0.198,0.515,0.093,3.097,0.567,32.345323,0.8682,0.600432,0.001459,0.00607,0.017906,0.037308,0.057122,0.066273,0.057073,0.035406,0.017594,0.009692,0.008073,0.010949,0.019721,0.034972,0.053416,0.065992,0.062357,0.04482,0.025593,0.012166,0.004889,0.001658,-100.80748,-19.26799,-150.84178,-28.83137,2.959501,0.274293,0.351887,0.514097,0.846287,1.221709
Kanpur,2010/11/20,1.4774,1.508,1.5116,1.5051,0.030768,0.034049,0.034297,0.03404,0.7925,0.7612,0.7387,0.711057,0.641826,0.608092,0.098,0.185,0.528,0.103,3.2,0.572,98.258009,0.8286,0.594983,0.001696,0.009016,0.028698,0.054851,0.069578,0.068943,0.057494,0.036802,0.018162,0.009886,0.008665,0.012546,0.022073,0.035376,0.052718,0.068579,0.072497,0.056964,0.032875,0.014726,0.0053,0.001549,-133.51883,-12.29745,-199.58462,-18.38229,4.098664,0.277777,0.355936,0.518619,0.854888,1.242956
Kanpur,2011/3/17,1.4991,1.5228,1.5397,1.5321,0.021383,0.019604,0.018701,0.020022,0.8451,0.8331,0.8135,0.715803,0.646573,0.620053,0.067,0.176,0.476,0.114,2.858,0.643,24.574998,0.8618,0.622448,0.00132,0.005394,0.01652,0.038264,0.062069,0.057471,0.031137,0.01708,0.012893,0.011903,0.013334,0.020756,0.034064,0.041765,0.048088,0.063828,0.079006,0.064055,0.031526,0.011551,0.00391,0.001347,-116.44857,-9.15983,-225.91349,-17.77032,1.328832,0.236469,0.290126,0.395993,0.671291,1.742406
Kanpur,2011/12/6,1.5458,1.5268,1.5208,1.5056,0.018447,0.023237,0.023433,0.024777,0.8616,0.8415,0.815,0.70255,0.662226,0.626646,0.148,0.22,0.517,0.121,3.057,0.587,72.781104,0.8945,0.60899,0.002764,0.010629,0.023741,0.040479,0.074821,0.126012,0.11759,0.074186,0.041241,0.024203,0.017893,0.018363,0.026084,0.042362,0.064603,0.084473,0.08554,0.060615,0.032025,0.014784,0.006429,0.00263,-174.62007,-29.32327,-148.2431,-24.89388,2.053361,0.462552,0.605203,0.887025,1.487506,1.605991
Kanpur,2011/12/6,1.5451,1.5193,1.5116,1.4922,0.022977,0.025039,0.024138,0.024335,0.8453,0.8298,0.8097,0.706059,0.667334,0.633204,0.106,0.226,0.517,0.106,2.909,0.594,98.931056,0.8708,0.619858,0.002991,0.006139,0.012552,0.026461,0.055004,0.090064,0.088364,0.053684,0.028419,0.019134,0.018459,0.022012,0.028022,0.036879,0.051375,0.072236,0.078861,0.053221,0.023666,0.009237,0.004126,0.002366,-176.73541,-14.27902,-203.66681,-16.45489,2.326669,0.346627,0.452339,0.655214,1.085849,1.432826
Kanpur,2012/10/25,1.516,1.5307,1.5554,1.5358,0.015776,0.01741,0.019104,0.017217,0.8566,0.8297,0.8219,0.692626,0.62295,0.592381,0.062,0.162,0.465,0.091,3.045,0.646,20.655242,0.8916,0.597627,0.001247,0.007071,0.022363,0.042518,0.05529,0.048725,0.027373,0.013126,0.007583,0.00648,0.008677,0.015473,0.025712,0.032401,0.037418,0.047721,0.059377,0.054753,0.03267,0.013351,0.004162,0.001048,-97.93962,-17.4065,-217.44239,-38.64535,1.895269,0.183592,0.240545,0.331396,0.609351,1.686778
Kanpur,2012/10/29,1.5424,1.5383,1.5563,1.536,0.019913,0.019603,0.020617,0.019355,0.8684,0.8441,0.8301,0.694854,0.628018,0.579721,0.071,0.185,0.43,0.081,2.87,0.668,98.95168,0.8902,0.562462,0.002119,0.004844,0.011243,0.026858,0.05803,0.078208,0.048983,0.019376,0.009105,0.007468,0.010359,0.017864,0.025938,0.028407,0.031776,0.042059,0.053661,0.046673,0.024528,0.00952,0.003586,0.001503,-119.0112,-23.22513,-197.23345,-38.49027,2.153247,0.221986,0.300598,0.435648,0.797658,1.251906
Kanpur,2012/11/4,1.5022,1.5269,1.547,1.5319,0.021189,0.015915,0.017052,0.016853,0.8803,0.8584,0.8414,0.705773,0.626123,0.581451,0.069,0.184,0.443,0.081,3.131,0.668,98.665737,0.8779,0.567199,0.0012,0.004579,0.012958,0.03044,0.058797,0.068738,0.042067,0.01974,0.01084,0.008248,0.008903,0.013695,0.0207,0.024736,0.029359,0.041008,0.05445,0.051198,0.030853,0.013251,0.004646,0.001415,-107.60523,-21.58823,-202.58469,-40.64342,1.048327,0.20684,0.274264,0.394989,0.69418,1.245329
Kanpur,2012/11/4,1.5093,1.5337,1.5593,1.5401,0.021642,0.019492,0.021829,0.018533,0.8663,0.8367,0.834,0.703336,0.624725,0.577693,0.073,0.183,0.438,0.086,3.125,0.668,98.563528,0.8775,0.562672,0.001232,0.004758,0.014249,0.033797,0.0616,0.072403,0.04694,0.020511,0.01008,0.008071,0.010235,0.015691,0.020991,0.02457,0.030684,0.044434,0.059006,0.054366,0.032075,0.013708,0.004859,0.001504,-123.26788,-16.22516,-214.0678,-28.17672,1.151477,0.22245,0.302391,0.428787,0.751374,1.249753
Kanpur,2012/11/4,1.5356,1.5366,1.5499,1.5302,0.019955,0.018058,0.01933,0.016563,0.8669,0.8411,0.8356,0.702114,0.640903,0.602089,0.081,0.19,0.452,0.134,3.335,0.631,99,0.8817,0.590275,0.0019,0.006662,0.014808,0.027951,0.0576,0.088398,0.056109,0.024869,0.01377,0.011129,0.012422,0.017946,0.026659,0.034625,0.045212,0.068123,0.098876,0.09918,0.056734,0.0209,0.006083,0.001554,-132.92038,-23.31534,-192.32311,-33.73506,1.237838,0.272762,0.359786,0.512316,0.893547,1.326723
Kanpur,2012/11/4,1.5328,1.5385,1.5403,1.5263,0.018716,0.019481,0.020718,0.022705,0.8658,0.8374,0.8061,0.690497,0.630046,0.595005,0.065,0.182,0.476,0.079,3.029,0.649,98.27474,0.8894,0.583427,0.001347,0.0068,0.017271,0.029102,0.046759,0.060177,0.042897,0.020856,0.010952,0.008364,0.009363,0.013341,0.018934,0.023682,0.030739,0.045248,0.058068,0.046697,0.024355,0.010488,0.003828,0.001073,-83.27323,-19.90495,-159.15553,-38.04323,1.660942,0.202657,0.262542,0.387441,0.683976,1.183889
Kanpur,2012/11/4,1.5073,1.5397,1.5703,1.5547,0.019277,0.016844,0.017816,0.016148,0.8752,0.8549,0.845,0.700075,0.617733,0.570064,0.084,0.178,0.434,0.104,2.981,0.644,98.595061,0.8853,0.556446,0.00139,0.005541,0.01735,0.042211,0.075297,0.08321,0.049685,0.020915,0.010503,0.009264,0.013195,0.02026,0.026347,0.03061,0.039295,0.059212,0.078678,0.064549,0.031092,0.011216,0.003868,0.001418,-136.13543,-21.97859,-205.44154,-33.16782,2.017266,0.261151,0.350515,0.49494,0.866492,1.310924
Kanpur,2012/11/8,1.5167,1.5427,1.5608,1.5564,0.026154,0.022912,0.023416,0.024439,0.8453,0.8236,0.8004,0.708593,0.640582,0.603092,0.096,0.189,0.466,0.147,3.13,0.638,98.494189,0.8484,0.589315,0.001788,0.006257,0.019223,0.04399,0.071781,0.084461,0.063444,0.037241,0.018293,0.012227,0.014386,0.023161,0.035429,0.045891,0.055819,0.076418,0.102972,0.098041,0.054393,0.020012,0.005777,0.001389,-162.56257,-18.37591,-205.8317,-23.26701,1.30766,0.347054,0.436743,0.608986,0.996894,1.289659
Kanpur,2012/11/8,1.5032,1.5539,1.5913,1.5835,0.029747,0.02227,0.023879,0.02282,0.8325,0.8057,0.7939,0.698816,0.620623,0.587216,0.074,0.168,0.479,0.138,3.218,0.624,94.482988,0.825,0.583727,0.001149,0.007171,0.025961,0.051118,0.06217,0.054427,0.035312,0.020004,0.011324,0.008996,0.01199,0.020921,0.031093,0.038909,0.051901,0.076076,0.100842,0.093041,0.0532,0.020161,0.005666,0.00125,-133.05189,-14.89748,-231.37931,-25.90696,1.85664,0.263228,0.331835,0.446013,0.733654,1.289042
Kanpur,2012/11/8,1.5155,1.5605,1.5849,1.5768,0.023238,0.016814,0.017944,0.017926,0.8644,0.8422,0.8272,0.703858,0.624907,0.594419,0.067,0.173,0.47,0.12,3.185,0.595,47.620351,0.8569,0.592806,0.001271,0.005372,0.017552,0.041419,0.06157,0.052651,0.031618,0.017817,0.011253,0.009224,0.010183,0.014295,0.021765,0.032891,0.05073,0.077877,0.096235,0.075143,0.037435,0.014289,0.004724,0.001383,-79.93546,-18.69127,-151.02687,-35.31454,2.530032,0.235691,0.295853,0.408282,0.678592,1.164929
Kanpur,2012/11/10,1.53,1.5516,1.5621,1.5549,0.021631,0.017099,0.018133,0.020075,0.8649,0.8415,0.8159,0.701506,0.640749,0.611091,0.08,0.187,0.48,0.158,3.253,0.633,98.404421,0.8648,0.602808,0.001639,0.006948,0.01939,0.037085,0.058243,0.069247,0.052648,0.030336,0.015373,0.01091,0.013279,0.022504,0.035681,0.047079,0.060792,0.083355,0.108644,0.105612,0.064466,0.026364,0.007859,0.001737,-121.19118,-23.19411,-176.12999,-33.70854,1.370209,0.305212,0.379873,0.530386,0.866089,1.316752
Kanpur,2012/11/10,1.5322,1.5584,1.5777,1.5697,0.02859,0.025703,0.028252,0.02892,0.8241,0.7947,0.7736,0.69712,0.635419,0.605569,0.082,0.181,0.495,0.142,3.129,0.634,96.163874,0.8369,0.598436,0.001628,0.007758,0.023855,0.044914,0.060206,0.063184,0.048236,0.030209,0.016217,0.011376,0.013268,0.021038,0.033136,0.04619,0.05964,0.077495,0.095286,0.089984,0.053714,0.020785,0.005829,0.001259,-153.67919,-13.2671,-225.83054,-19.49592,1.544487,0.309007,0.385831,0.52723,0.859022,1.312855
Kanpur,2012/11/10,1.4715,1.5191,1.5477,1.5413,0.022798,0.015319,0.016156,0.016305,0.8575,0.8354,0.8199,0.710344,0.632452,0.602198,0.077,0.171,0.474,0.15,3.164,0.604,98.320445,0.8445,0.600473,0.001294,0.006197,0.02258,0.051926,0.068435,0.057133,0.036584,0.021877,0.012751,0.009556,0.011288,0.019014,0.032932,0.048222,0.064398,0.089697,0.11136,0.093887,0.050678,0.019956,0.006119,0.001439,-103.40071,-19.83458,-184.32445,-35.35757,1.856132,0.25881,0.321398,0.435165,0.71775,1.392241
Kanpur,2012/11/10,1.4676,1.514,1.5405,1.5374,0.020784,0.013866,0.014333,0.015114,0.8745,0.8561,0.8365,0.7241,0.641967,0.608979,0.078,0.175,0.454,0.138,3.152,0.591,37.487586,0.8594,0.605526,0.001398,0.005101,0.017896,0.047647,0.072658,0.064089,0.040813,0.022128,0.011993,0.008833,0.010062,0.015998,0.027668,0.043444,0.063992,0.088873,0.10297,0.082742,0.044318,0.017473,0.00531,0.00124,-80.98409,-19.63464,-143.65848,-34.83008,1.92774,0.257479,0.31922,0.436034,0.722248,1.40357
Kanpur,2012/11/10,1.4726,1.5228,1.556,1.5486,0.025264,0.021524,0.023634,0.023343,0.8292,0.7988,0.7821,0.704974,0.628466,0.598314,0.086,0.167,0.486,0.149,3.149,0.607,93.535536,0.8331,0.597458,0.001389,0.008005,0.030409,0.062539,0.070923,0.058623,0.039761,0.024268,0.0141,0.010468,0.011947,0.018694,0.031134,0.047179,0.066797,0.09086,0.105849,0.090953,0.051433,0.019977,0.005806,0.001318,-138.68585,-14.3106,-228.84235,-23.61359,2.095342,0.280848,0.351833,0.471884,0.775066,1.407573
Kanpur,2012/11/11,1.5073,1.5198,1.5479,1.5429,0.03634,0.034852,0.038681,0.035986,0.7713,0.7342,0.7274,0.707273,0.650164,0.622491,0.079,0.176,0.504,0.152,3.155,0.628,97.736792,0.8003,0.619145,0.001523,0.007727,0.02582,0.049401,0.058933,0.057036,0.043591,0.026042,0.015489,0.013074,0.014675,0.018895,0.0304,0.052356,0.06887,0.081839,0.099135,0.099254,0.058257,0.021277,0.006191,0.001643,-167.95322,2.53587,-272.09405,4.10826,1.246069,0.293821,0.361594,0.47414,0.792896,1.772994
Kanpur,2012/11/12,1.4938,1.5362,1.5667,1.567,0.030532,0.026641,0.028725,0.029302,0.791,0.7623,0.7438,0.695723,0.627621,0.605317,0.079,0.16,0.497,0.168,3.15,0.629,97.35639,0.8105,0.607128,0.001334,0.009646,0.035859,0.061054,0.063127,0.051651,0.032576,0.01925,0.012248,0.011232,0.015636,0.025485,0.038385,0.05201,0.069734,0.094885,0.114532,0.104641,0.063904,0.025716,0.006861,0.001209,-148.6131,-7.50098,-251.62392,-12.70026,1.441024,0.28673,0.346003,0.45881,0.759457,1.688694
